question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_candidate_found,expected_value_text,expected_value,expected_value_rank,expected_logical_row_index,expected_row_position_ratio,expected_full_row,solver_answer,solver_value_text,solver_value,solver_value_rank,solver_logical_row_index,solver_row_position_ratio,solver_full_row,num_logical_rows,all_values,is_correct,expected_table,expected_row,expected_column,expected_is_bold,expected_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_block_id
B-train-00846-q10,B-train-00846,argmax,"Trong bảng 2 ở trang 1, Khu vực nào có Phản ánh lớn nhất?",Khu vực,Phản ánh,Cụm BTS-01,True,94,94.0,1,10,0.7692307692307693,"Cụm BTS-01 | 18.073 | 79.705 | 2,0% | 94 | Chưa đủ chứng từ | lượt | 34,5% | 4.349",Cụm BTS-01,94,94.0,1,10,0.7692307692307693,"Cụm BTS-01 | 18.073 | 79.705 | 2,0% | 94 | Chưa đủ chứng từ | lượt | 34,5% | 4.349",14,"[{""logical_row"": 0, ""return"": ""Cụm BTS-01"", ""value_text"": ""49"", ""value"": 49.0}, {""logical_row"": 1, ""return"": ""Lâm Đồng"", ""value_text"": ""53"", ""value"": 53.0}, {""logical_row"": 2, ""return"": ""Lâm Đồng"", ""value_text"": ""10"", ""value"": 10.0}, {""logical_row"": 3, ""return"": ""Khu vực đô thị"", ""value_text"": ""80"", ""value"": 80.0}, {""logical_row"": 4, ""return"": ""Khu vực miền núi"", ""value_text"": ""71"", ""value"": 71.0}, {""logical_row"": 5, ""return"": ""Cụm BTS-01"", ""value_text"": ""74"", ""value"": 74.0}, {""logical_row"": 6, ""return"": ""Cụm BTS-02"", ""value_text"": ""91"", ""value"": 91.0}, {""logical_row"": 7, ""return"": ""Khu vực ven biển"", ""value_text"": ""43"", ""value"": 43.0}, {""logical_row"": 8, ""return"": ""Khu vực đô thị"", ""value_text"": ""77"", ""value"": 77.0}, {""logical_row"": 9, ""return"": ""Khu vực miền núi"", ""value_text"": ""14"", ""value"": 14.0}, {""logical_row"": 10, ""return"": ""Cụm BTS-01"", ""value_text"": ""94"", ""value"": 94.0}, {""logical_row"": 11, ""return"": ""Cụm BTS-02"", ""value_text"": ""0"", ""value"": 0.0}, {""logical_row"": 12, ""return"": ""Khu vực ven biển"", ""value_text"": ""30"", ""value"": 30.0}]",True,2,13,0,False,p01_b00213,2,13,0,False,p01_b00213
B-train-00847-q05,B-train-00847,argmax,"Trong bảng 2 ở trang 1, Khu vực nào có Tỷ lệ rớt cuộc lớn nhất?",Khu vực,Tỷ lệ rớt cuộc,Miền Trung,True,"3,0%",3.0,2,3,0.375,"Miền Trung | 45.162 | 45.138 | 3,0% | 65 | 4.348 | Đã đối chiếu | 14/09/2026 | Cần rà soát Đã đối chiếu | 1.875 | 23,3%",Miền Trung,"3,5%",3.5,1,4,0.5,"46.040 | 28.906 | 3,5% | 49 | 8.039 | Điều chỉnh kỳ sau | 13/11/2026 | A | 4.780 | 13,9%",9,"[{""logical_row"": 0, ""return"": ""Cụm BTS-01"", ""value_text"": ""1,7%"", ""value"": 1.7}, {""logical_row"": 1, ""return"": ""Cụm BTS-02"", ""value_text"": ""2,3%"", ""value"": 2.3}, {""logical_row"": 2, ""return"": ""Khu vực ven biển"", ""value_text"": ""1,7%"", ""value"": 1.7}, {""logical_row"": 3, ""return"": ""Miền Trung"", ""value_text"": ""3,0%"", ""value"": 3.0}, {""logical_row"": 4, ""return"": ""Miền Trung"", ""value_text"": ""3,5%"", ""value"": 3.5}, {""logical_row"": 5, ""return"": ""Cụm BTS-01"", ""value_text"": ""0,3%"", ""value"": 0.3}, {""logical_row"": 6, ""return"": ""Cụm BTS-02"", ""value_text"": ""0,5%"", ""value"": 0.5}, {""logical_row"": 7, ""return"": ""Khu vực ven biển"", ""value_text"": ""1,2%"", ""value"": 1.2}, {""logical_row"": 8, ""return"": ""Khu vực đô thị"", ""value_text"": ""0,1%"", ""value"": 0.1}]",True,2,6,0,False,p01_b00145,2,6,0,False,p01_b00145
B-train-00847-q06,B-train-00847,argmax,"Trong bảng 1 ở trang 2, Khoa nào có Kế hoạch năm lớn nhất?",Khoa,Kế hoạch năm,Sản,True,8.806,8806.0,1,9,0.9,"Sản | 416 | 6 | 6 | 24 phút | 04/04/2026 Đã đối chiếu | 14,8% | 4.688 | 8.806 | 971",Sản,8.806,8806.0,1,9,0.9,"Sản | 416 | 6 | 6 | 24 phút | 04/04/2026 Đã đối chiếu | 14,8% | 4.688 | 8.806 | 971",11,"[{""logical_row"": 0, ""return"": ""Nội tổng hợp"", ""value_text"": ""53"", ""value"": 53.0}, {""logical_row"": 1, ""return"": ""Ngoại"", ""value_text"": ""2.242"", ""value"": 2242.0}, {""logical_row"": 3, ""return"": ""Miền Nam"", ""value_text"": ""8.118"", ""value"": 8118.0}, {""logical_row"": 4, ""return"": ""Miền Nam"", ""value_text"": ""7.319"", ""value"": 7319.0}, {""logical_row"": 5, ""return"": ""Tai Mũi Họng"", ""value_text"": ""6.396"", ""value"": 6396.0}, {""logical_row"": 6, ""return"": ""Nội tổng hợp"", ""value_text"": ""3.549"", ""value"": 3549.0}, {""logical_row"": 9, ""return"": ""Sản"", ""value_text"": ""8.806"", ""value"": 8806.0}, {""logical_row"": 10, ""return"": ""Mắt"", ""value_text"": ""346"", ""value"": 346.0}]",True,1,12,0,False,p02_b00095,1,12,0,False,p02_b00095
B-train-00847-q08,B-train-00847,argmin,"Trong bảng 2 ở trang 1, Khu vực nào có Tỷ lệ rớt cuộc nhỏ nhất?",Khu vực,Tỷ lệ rớt cuộc,Khu vực đô thị,True,"0,1%",0.1,1,8,1.0,"Khu vực đô thị | 46.180 | 11.453 | 0,1% | 70 | 5.151 Đã đối chiếu | Không phát sinh | 23/05/2026 | C | 1.872 | 4,5%",Khu vực đô thị,"0,1%",0.1,1,8,1.0,"Khu vực đô thị | 46.180 | 11.453 | 0,1% | 70 | 5.151 Đã đối chiếu | Không phát sinh | 23/05/2026 | C | 1.872 | 4,5%",9,"[{""logical_row"": 0, ""return"": ""Cụm BTS-01"", ""value_text"": ""1,7%"", ""value"": 1.7}, {""logical_row"": 1, ""return"": ""Cụm BTS-02"", ""value_text"": ""2,3%"", ""value"": 2.3}, {""logical_row"": 2, ""return"": ""Khu vực ven biển"", ""value_text"": ""1,7%"", ""value"": 1.7}, {""logical_row"": 3, ""return"": ""Miền Trung"", ""value_text"": ""3,0%"", ""value"": 3.0}, {""logical_row"": 4, ""return"": ""Miền Trung"", ""value_text"": ""3,5%"", ""value"": 3.5}, {""logical_row"": 5, ""return"": ""Cụm BTS-01"", ""value_text"": ""0,3%"", ""value"": 0.3}, {""logical_row"": 6, ""return"": ""Cụm BTS-02"", ""value_text"": ""0,5%"", ""value"": 0.5}, {""logical_row"": 7, ""return"": ""Khu vực ven biển"", ""value_text"": ""1,2%"", ""value"": 1.2}, {""logical_row"": 8, ""return"": ""Khu vực đô thị"", ""value_text"": ""0,1%"", ""value"": 0.1}]",True,2,11,0,False,p01_b00197,2,11,0,False,p01_b00197
B-train-00847-q10,B-train-00847,argmin,"Trong bảng 1 ở trang 2, Khoa nào có Tỷ trọng (%) nhỏ nhất?",Khoa,Tỷ trọng (%),Ngoại,True,"8,6%",8.6,1,7,0.7,"Ngoại | 290 | 50 | 9 | 40 phút | 27/09/2026 | 8,6% | 4.826 | Đã kiểm tra",Ngoại,"8,6%",8.6,1,7,0.7,"Ngoại | 290 | 50 | 9 | 40 phút | 27/09/2026 | 8,6% | 4.826 | Đã kiểm tra",11,"[{""logical_row"": 0, ""return"": ""Nội tổng hợp"", ""value_text"": ""23,6%"", ""value"": 23.6}, {""logical_row"": 1, ""return"": ""Ngoại"", ""value_text"": ""9,0%"", ""value"": 9.0}, {""logical_row"": 3, ""return"": ""Miền Nam"", ""value_text"": ""25,3%"", ""value"": 25.3}, {""logical_row"": 4, ""return"": ""Miền Nam"", ""value_text"": ""24,6%"", ""value"": 24.6}, {""logical_row"": 5, ""return"": ""Tai Mũi Họng"", ""value_text"": ""34,3%"", ""value"": 34.3}, {""logical_row"": 6, ""return"": ""Nội tổng hợp"", ""value_text"": ""29,8%"", ""value"": 29.8}, {""logical_row"": 7, ""return"": ""Ngoại"", ""value_text"": ""8,6%"", ""value"": 8.6}, {""logical_row"": 8, ""return"": ""Nhi"", ""value_text"": ""21,5%"", ""value"": 21.5}, {""logical_row"": 9, ""return"": ""Sản"", ""value_text"": ""14,8%"", ""value"": 14.8}, {""logical_row"": 10, ""return"": ""Mắt"", ""value_text"": ""27,2%"", ""value"": 27.2}]",True,1,10,0,False,p02_b00079,1,10,0,False,p02_b00079
B-train-00848-q06,B-train-00848,argmax,"Trong bảng 2 ở trang 1, Điểm bán nào có Tỷ trọng (%) lớn nhất?",Điểm bán,Tỷ trọng (%),Cửa hàng 01,True,"32,6%",32.6,1,5,0.5555555555555556,"Cửa hàng 01 | 4226 | 3320 | 3.110.840 | 1,7% | 32,6% | 7.669 | 8.427 | 16/07/2026",Cửa hàng 01,"32,6%",32.6,1,5,0.5555555555555556,"Cửa hàng 01 | 4226 | 3320 | 3.110.840 | 1,7% | 32,6% | 7.669 | 8.427 | 16/07/2026",10,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""26,6%"", ""value"": 26.6}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""12,2%"", ""value"": 12.2}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""13,9%"", ""value"": 13.9}, {""logical_row"": 5, ""return"": ""Cửa hàng 01"", ""value_text"": ""32,6%"", ""value"": 32.6}, {""logical_row"": 6, ""return"": ""Tây Nguyên"", ""value_text"": ""17,7%"", ""value"": 17.7}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""12,3%"", ""value"": 12.3}, {""logical_row"": 8, ""return"": ""Mức A | ưu tiên"", ""value_text"": ""2,7%"", ""value"": 2.7}]",True,2,8,0,False,p01_b00210,2,8,0,False,p01_b00210
B-train-00848-q08,B-train-00848,argmin,"Trong bảng 2 ở trang 1, Điểm bán nào có Kỳ trước nhỏ nhất?",Điểm bán,Kỳ trước,Cửa hàng 02,True,261,261.0,1,1,0.1111111111111111,"Cửa hàng 02 | 3053 | 1400 Đã đối chiếu | 817.600 | 2,8% | 261",Cửa hàng 02,261,261.0,1,1,0.1111111111111111,"Cửa hàng 02 | 3053 | 1400 Đã đối chiếu | 817.600 | 2,8% | 261",10,"[{""logical_row"": 0, ""return"": ""Cửa hàng 01"", ""value_text"": ""6.422"", ""value"": 6422.0}, {""logical_row"": 1, ""return"": ""Cửa hàng 02"", ""value_text"": ""261"", ""value"": 261.0}, {""logical_row"": 2, ""return"": ""Siêu thị trung tâm"", ""value_text"": ""8.687"", ""value"": 8687.0}, {""logical_row"": 4, ""return"": ""Điểm bán phía Nam"", ""value_text"": ""6.864"", ""value"": 6864.0}, {""logical_row"": 5, ""return"": ""Cửa hàng 01"", ""value_text"": ""7.669"", ""value"": 7669.0}, {""logical_row"": 7, ""return"": ""Tây Nguyên"", ""value_text"": ""2.701"", ""value"": 2701.0}, {""logical_row"": 8, ""return"": ""Mức A | ưu tiên"", ""value_text"": ""4.228"", ""value"": 4228.0}]",True,2,4,0,False,p01_b00179,2,4,0,False,p01_b00179
B-train-00848-q09,B-train-00848,argmax,"Trong bảng 1 ở trang 1, Mã hàng nào có Nhập lớn nhất?",Mã hàng,Nhập,VT394,True,109,109.0,1,4,0.3076923076923077,VT394 | Ghế xoay | Bộ | 53 | 109 | 87 | 75 | 9.033 | Điều chỉnh kỳ sau | Đã kiểm tra,VT394,109,109.0,1,4,0.3076923076923077,VT394 | Ghế xoay | Bộ | 53 | 109 | 87 | 75 | 9.033 | Điều chỉnh kỳ sau | Đã kiểm tra,14,"[{""logical_row"": 0, ""return"": ""VT892"", ""value_text"": ""37"", ""value"": 37.0}, {""logical_row"": 1, ""return"": ""VT248"", ""value_text"": ""17"", ""value"": 17.0}, {""logical_row"": 2, ""return"": ""VT018"", ""value_text"": ""98"", ""value"": 98.0}, {""logical_row"": 3, ""return"": ""VT947"", ""value_text"": ""41"", ""value"": 41.0}, {""logical_row"": 4, ""return"": ""VT394"", ""value_text"": ""109"", ""value"": 109.0}, {""logical_row"": 5, ""return"": ""VT178"", ""value_text"": ""37"", ""value"": 37.0}, {""logical_row"": 6, ""return"": ""VT371"", ""value_text"": ""102"", ""value"": 102.0}, {""logical_row"": 7, ""return"": ""VT825"", ""value_text"": ""34"", ""value"": 34.0}, {""logical_row"": 8, ""return"": ""VT880"", ""value_text"": ""50"", ""value"": 50.0}, {""logical_row"": 9, ""return"": ""Hải Phòng"", ""value_text"": ""105"", ""value"": 105.0}, {""logical_row"": 10, ""return"": ""Hải Phòng"", ""value_text"": ""50"", ""value"": 50.0}, {""logical_row"": 11, ""return"": ""VT457"", ""value_text"": ""60"", ""value"": 60.0}, {""logical_row"": 12, ""return"": ""VT519"", ""value_text"": ""83"", ""value"": 83.0}, {""logical_row"": 13, ""return"": ""VT324"", ""value_text"": ""45"", ""value"": 45.0}]",True,1,7,0,False,p01_b00057,1,7,0,False,p01_b00057
B-train-00849-q04,B-train-00849,argmin,"Trong bảng 2 ở trang 1, Nghiệp vụ nào có Bồi thường nhỏ nhất?",Nghiệp vụ,Bồi thường,Tai nạn con người,True,79,79.0,1,4,0.36363636363636365,"Tai nạn con người | 594 | 2.970 | 79 | 2,7% | lượt | C | HS9350 | 05/02/2026 | 3.715 | 5.993 | 9.422",Tai nạn con người,79,79.0,1,4,0.36363636363636365,"Tai nạn con người | 594 | 2.970 | 79 | 2,7% | lượt | C | HS9350 | 05/02/2026 | 3.715 | 5.993 | 9.422",12,"[{""logical_row"": 1, ""return"": ""Xe cơ giới"", ""value_text"": ""497"", ""value"": 497.0}, {""logical_row"": 2, ""return"": ""Tài sản"", ""value_text"": ""3.345"", ""value"": 3345.0}, {""logical_row"": 3, ""return"": ""Hàng hóa"", ""value_text"": ""4.365"", ""value"": 4365.0}, {""logical_row"": 4, ""return"": ""Tai nạn con người"", ""value_text"": ""79"", ""value"": 79.0}, {""logical_row"": 5, ""return"": ""Sức khỏe"", ""value_text"": ""112"", ""value"": 112.0}, {""logical_row"": 6, ""return"": ""Xe cơ giới"", ""value_text"": ""294"", ""value"": 294.0}, {""logical_row"": 7, ""return"": ""Tài sản"", ""value_text"": ""362"", ""value"": 362.0}, {""logical_row"": 8, ""return"": ""Hàng hóa"", ""value_text"": ""3.727"", ""value"": 3727.0}, {""logical_row"": 9, ""return"": ""Tai nạn con người"", ""value_text"": ""599"", ""value"": 599.0}, {""logical_row"": 10, ""return"": ""Khánh Hòa"", ""value_text"": ""990"", ""value"": 990.0}, {""logical_row"": 11, ""return"": ""Khánh Hòa"", ""value_text"": ""1.979"", ""value"": 1979.0}]",True,2,7,0,True,p01_b00185,2,7,0,True,p01_b00185
B-train-00849-q05,B-train-00849,argmax,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Bồi thường lớn nhất?",Nghiệp vụ,Bồi thường,Sức khỏe,True,4.191,4191.0,1,10,1.0,"Sức khỏe | 529 | 6.348 Đã đối chiếu | 4.191 | 66,0% | triệu đồng | 3.456 | 5.445 | Điều chỉnh kỳ sau",Sức khỏe,4.191,4191.0,1,10,1.0,"Sức khỏe | 529 | 6.348 Đã đối chiếu | 4.191 | 66,0% | triệu đồng | 3.456 | 5.445 | Điều chỉnh kỳ sau",11,"[{""logical_row"": 0, ""return"": ""Khánh Hòa"", ""value_text"": ""1.091"", ""value"": 1091.0}, {""logical_row"": 1, ""return"": ""Khánh Hòa"", ""value_text"": ""459"", ""value"": 459.0}, {""logical_row"": 2, ""return"": ""Tài sản"", ""value_text"": ""683"", ""value"": 683.0}, {""logical_row"": 4, ""return"": ""Tai nạn con người"", ""value_text"": ""292"", ""value"": 292.0}, {""logical_row"": 5, ""return"": ""Sức khỏe"", ""value_text"": ""2.373"", ""value"": 2373.0}, {""logical_row"": 6, ""return"": ""Xe cơ giới"", ""value_text"": ""280"", ""value"": 280.0}, {""logical_row"": 7, ""return"": ""Tài sản"", ""value_text"": ""531"", ""value"": 531.0}, {""logical_row"": 8, ""return"": ""Hàng hóa"", ""value_text"": ""238"", ""value"": 238.0}, {""logical_row"": 9, ""return"": ""Tai nạn con người"", ""value_text"": ""4.006"", ""value"": 4006.0}, {""logical_row"": 10, ""return"": ""Sức khỏe"", ""value_text"": ""4.191"", ""value"": 4191.0}]",True,1,13,0,False,p01_b00117,1,13,0,False,p01_b00117
B-train-00849-q06,B-train-00849,argmin,"Trong bảng 2 ở trang 1, Nghiệp vụ nào có Phí bảo hiểm nhỏ nhất?",Nghiệp vụ,Phí bảo hiểm,Tài sản,True,560,560.0,1,7,0.6363636363636364,"Tài sản | 112 | 560 | 362 | 64,6% | hồ sơ | C | HS3953 | 03/02/2026 | 3.138 | Đã kiểm tra",Tài sản,560,560.0,1,7,0.6363636363636364,"Tài sản | 112 | 560 | 362 | 64,6% | hồ sơ | C | HS3953 | 03/02/2026 | 3.138 | Đã kiểm tra",12,"[{""logical_row"": 0, ""return"": ""Sức khỏe"", ""value_text"": ""8.921"", ""value"": 8921.0}, {""logical_row"": 2, ""return"": ""Tài sản"", ""value_text"": ""7.755"", ""value"": 7755.0}, {""logical_row"": 3, ""return"": ""Hàng hóa"", ""value_text"": ""7.200"", ""value"": 7200.0}, {""logical_row"": 4, ""return"": ""Tai nạn con người"", ""value_text"": ""2.970"", ""value"": 2970.0}, {""logical_row"": 5, ""return"": ""Sức khỏe"", ""value_text"": ""4.095"", ""value"": 4095.0}, {""logical_row"": 6, ""return"": ""Xe cơ giới"", ""value_text"": ""2.385"", ""value"": 2385.0}, {""logical_row"": 7, ""return"": ""Tài sản"", ""value_text"": ""560"", ""value"": 560.0}, {""logical_row"": 8, ""return"": ""Hàng hóa"", ""value_text"": ""12.360"", ""value"": 12360.0}, {""logical_row"": 9, ""return"": ""Tai nạn con người"", ""value_text"": ""1.036"", ""value"": 1036.0}, {""logical_row"": 10, ""return"": ""Khánh Hòa"", ""value_text"": ""1.865"", ""value"": 1865.0}, {""logical_row"": 11, ""return"": ""Khánh Hòa"", ""value_text"": ""9.775"", ""value"": 9775.0}]",True,2,10,0,False,p01_b00221,2,10,0,False,p01_b00221
B-train-00850-q01,B-train-00850,argmax,"Trong bảng 1 ở trang 2, Mã hàng nào có Tỷ trọng (%) lớn nhất?",Mã hàng,Tỷ trọng (%),VT672,True,"33,5%",33.5,1,0,0.0,"VT672 | Giấy in A4 | Cái | 119 | 43 | 76 | 5.811 | 6.271 | 33,5% | 28/07/2026",VT672,"33,5%",33.5,1,0,0.0,"VT672 | Giấy in A4 | Cái | 119 | 43 | 76 | 5.811 | 6.271 | 33,5% | 28/07/2026",11,"[{""logical_row"": 0, ""return"": ""VT672"", ""value_text"": ""33,5%"", ""value"": 33.5}, {""logical_row"": 1, ""return"": ""VT608"", ""value_text"": ""26,2%"", ""value"": 26.2}, {""logical_row"": 2, ""return"": ""VT304"", ""value_text"": ""24,5%"", ""value"": 24.5}, {""logical_row"": 3, ""return"": ""VT041"", ""value_text"": ""7,5%"", ""value"": 7.5}, {""logical_row"": 4, ""return"": ""VT180"", ""value_text"": ""5,1%"", ""value"": 5.1}, {""logical_row"": 5, ""return"": ""VT770"", ""value_text"": ""27,9%"", ""value"": 27.9}, {""logical_row"": 8, ""return"": ""VT235"", ""value_text"": ""6,8%"", ""value"": 6.8}, {""logical_row"": 9, ""return"": ""VT813"", ""value_text"": ""9,1%"", ""value"": 9.1}, {""logical_row"": 10, ""return"": ""VT955"", ""value_text"": ""19,4%"", ""value"": 19.4}]",True,1,3,0,False,p02_b00015,1,3,0,False,p02_b00015
B-train-00850-q04,B-train-00850,argmin,"Trong bảng 1 ở trang 2, Mã hàng nào có Kế hoạch năm nhỏ nhất?",Mã hàng,Kế hoạch năm,VT304,True,243,243.0,1,2,0.2,"VT304 | Máy quét tài liệu | Cái | 168 Đã đối chiếu | 2 | 7 | 163 | 6.146 | 3.373 | 243 | 24,5% | 16/03/2026",VT304,243,243.0,1,2,0.2,"VT304 | Máy quét tài liệu | Cái | 168 Đã đối chiếu | 2 | 7 | 163 | 6.146 | 3.373 | 243 | 24,5% | 16/03/2026",11,"[{""logical_row"": 1, ""return"": ""VT608"", ""value_text"": ""8.902"", ""value"": 8902.0}, {""logical_row"": 2, ""return"": ""VT304"", ""value_text"": ""243"", ""value"": 243.0}, {""logical_row"": 3, ""return"": ""VT041"", ""value_text"": ""7.800"", ""value"": 7800.0}, {""logical_row"": 4, ""return"": ""VT180"", ""value_text"": ""5.141"", ""value"": 5141.0}, {""logical_row"": 6, ""return"": ""Hải Phòng"", ""value_text"": ""9.717"", ""value"": 9717.0}, {""logical_row"": 7, ""return"": ""Hải Phòng"", ""value_text"": ""9.294"", ""value"": 9294.0}, {""logical_row"": 8, ""return"": ""VT235"", ""value_text"": ""7.631"", ""value"": 7631.0}, {""logical_row"": 10, ""return"": ""VT955"", ""value_text"": ""3.610"", ""value"": 3610.0}]",True,1,5,0,False,p02_b00036,1,5,0,False,p02_b00036
B-train-00850-q06,B-train-00850,argmin,"Trong bảng 1 ở trang 1, Chi nhánh nào có Lũy kế nhỏ nhất?",Chi nhánh,Lũy kế,Khánh Hòa 03,True,2.984,2984.0,1,3,0.3333333333333333,"Khánh Hòa 03 | 8.740 | 80 | 3,3% | 15,1% | 13/11/2026 | 3.264 | 2.429 | 3.384 | 2.984 | HS6557",Khánh Hòa 03,2.984,2984.0,1,3,0.3333333333333333,"Khánh Hòa 03 | 8.740 | 80 | 3,3% | 15,1% | 13/11/2026 | 3.264 | 2.429 | 3.384 | 2.984 | HS6557",10,"[{""logical_row"": 2, ""return"": ""Đà Nẵng 01"", ""value_text"": ""7.245"", ""value"": 7245.0}, {""logical_row"": 3, ""return"": ""Khánh Hòa 03"", ""value_text"": ""2.984"", ""value"": 2984.0}, {""logical_row"": 4, ""return"": ""Cần Thơ 02"", ""value_text"": ""8.694"", ""value"": 8694.0}, {""logical_row"": 5, ""return"": ""Hà Nội 01"", ""value_text"": ""9.492"", ""value"": 9492.0}, {""logical_row"": 6, ""return"": ""Hải Phòng 02"", ""value_text"": ""8.250"", ""value"": 8250.0}, {""logical_row"": 7, ""return"": ""Miền Trung"", ""value_text"": ""7.381"", ""value"": 7381.0}, {""logical_row"": 8, ""return"": ""Miền Trung"", ""value_text"": ""6.436"", ""value"": 6436.0}, {""logical_row"": 9, ""return"": ""Cần Thơ 02"", ""value_text"": ""7.961"", ""value"": 7961.0}]",True,1,6,0,False,p01_b00045,1,6,0,False,p01_b00045
B-train-00850-q07,B-train-00850,argmax,"Trong bảng 1 ở trang 1, Chi nhánh nào có Tỷ trọng (%) lớn nhất?",Chi nhánh,Tỷ trọng (%),Cần Thơ 02,True,"32,0%",32.0,2,9,1.0,"Cần Thơ 02 | 6.220 | 8.070 | 100 | 2,4% | 32,0% | 10/05/2026 | 5.757 | 3.516 | 9.608 | 7.961 | HS1577",Cần Thơ 02,"34,9%",34.9,1,4,0.4444444444444444,"Cần Thơ 02 | 3.910 Đã đối chiếu | 3.160 | 240 | 2,7% | 34,9% | 14/05/2026 | 5.591 | 8.839 | 3.123 | 8.694 | HS2581",10,"[{""logical_row"": 1, ""return"": ""Hải Phòng 02"", ""value_text"": ""3,6%"", ""value"": 3.6}, {""logical_row"": 2, ""return"": ""Đà Nẵng 01"", ""value_text"": ""13,8%"", ""value"": 13.8}, {""logical_row"": 3, ""return"": ""Khánh Hòa 03"", ""value_text"": ""15,1%"", ""value"": 15.1}, {""logical_row"": 4, ""return"": ""Cần Thơ 02"", ""value_text"": ""34,9%"", ""value"": 34.9}, {""logical_row"": 5, ""return"": ""Hà Nội 01"", ""value_text"": ""27,5%"", ""value"": 27.5}, {""logical_row"": 6, ""return"": ""Hải Phòng 02"", ""value_text"": ""7,5%"", ""value"": 7.5}, {""logical_row"": 7, ""return"": ""Miền Trung"", ""value_text"": ""23,6%"", ""value"": 23.6}, {""logical_row"": 8, ""return"": ""Miền Trung"", ""value_text"": ""17,0%"", ""value"": 17.0}, {""logical_row"": 9, ""return"": ""Cần Thơ 02"", ""value_text"": ""32,0%"", ""value"": 32.0}]",True,1,12,0,False,p01_b00114,1,7,0,True,p01_b00056
B-train-00851-q05,B-train-00851,argmin,"Trong bảng 2 ở trang 1, Dự án nào có Kỳ trước nhỏ nhất?",Dự án,Kỳ trước,Đà Nẵng,True,1.091,1091.0,2,3,0.375,"Đà Nẵng | 6.120 Đã đối chiếu | 5.007 | 81,8% | Vật liệu | 1.091 | C | Điều chỉnh kỳ sau | 399 | 32,5%",Đà Nẵng,686,686.0,1,4,0.5,"19.190 | Mức A | ưu tiên | 77,9% | Thủ tục | 686 | A | Điều chỉnh kỳ sau | 5.363 | 2,3% | 3.258 | kWh",9,"[{""logical_row"": 0, ""return"": ""Cầu Đông Thành"", ""value_text"": ""8.757"", ""value"": 8757.0}, {""logical_row"": 1, ""return"": ""Đường vành đai"", ""value_text"": ""5.197"", ""value"": 5197.0}, {""logical_row"": 3, ""return"": ""Đà Nẵng"", ""value_text"": ""1.091"", ""value"": 1091.0}, {""logical_row"": 4, ""return"": ""Đà Nẵng"", ""value_text"": ""686"", ""value"": 686.0}, {""logical_row"": 5, ""return"": ""Cầu Đông Thành"", ""value_text"": ""6.243"", ""value"": 6243.0}, {""logical_row"": 6, ""return"": ""Đường vành đai Đã đối chiếu"", ""value_text"": ""3.307"", ""value"": 3307.0}, {""logical_row"": 7, ""return"": ""Trường liên cấp"", ""value_text"": ""5.329"", ""value"": 5329.0}]",True,2,6,0,False,p01_b00208,2,6,0,False,p01_b00208
B-train-00851-q06,B-train-00851,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Kế hoạch năm lớn nhất?",Tuyến,Kế hoạch năm,Hà Nội – Hải Phòng,True,9.749,9749.0,1,4,0.3076923076923077,"Hà Nội – Hải Phòng | 36 | 900 | 93,7% | 185.400 | Bình thường | 20,2% | hồ sơ | 8.509 | 18/08/2026 | 9.749",Hà Nội – Hải Phòng,9.749,9749.0,1,4,0.3076923076923077,"Hà Nội – Hải Phòng | 36 | 900 | 93,7% | 185.400 | Bình thường | 20,2% | hồ sơ | 8.509 | 18/08/2026 | 9.749",14,"[{""logical_row"": 2, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""3.319"", ""value"": 3319.0}, {""logical_row"": 3, ""return"": ""Nha Trang – Đà Lạt"", ""value_text"": ""5.275"", ""value"": 5275.0}, {""logical_row"": 4, ""return"": ""Hà Nội – Hải Phòng"", ""value_text"": ""9.749"", ""value"": 9749.0}, {""logical_row"": 5, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""5.476"", ""value"": 5476.0}, {""logical_row"": 7, ""return"": ""Nha Trang – Đà Lạt"", ""value_text"": ""1.122"", ""value"": 1122.0}, {""logical_row"": 9, ""return"": ""Đà Nẵng – Huế"", ""value_text"": ""787"", ""value"": 787.0}, {""logical_row"": 10, ""return"": ""TP.HCM – Cần Thơ"", ""value_text"": ""7.657"", ""value"": 7657.0}, {""logical_row"": 11, ""return"": ""Nha Trang – Đà Lạt"", ""value_text"": ""3.381"", ""value"": 3381.0}, {""logical_row"": 12, ""return"": ""Miền Trung"", ""value_text"": ""1.372"", ""value"": 1372.0}, {""logical_row"": 13, ""return"": ""Miền Trung"", ""value_text"": ""7.519"", ""value"": 7519.0}]",True,1,7,0,False,p01_b00055,1,7,0,False,p01_b00055
