question_id,document_id,reasoning_type,question,return_column,value_column,expected_answer,expected_block_id,expected_table,expected_row,expected_column,expected_is_bold,expected_entity_physical_cell_count,solver_answer,solver_block_id,solver_table,solver_row,solver_column,solver_is_bold,solver_entity_physical_cell_count,solver_value_text,solver_parsed_value,solver_logical_row_index,num_logical_rows,is_correct
B-train-00861-q03,B-train-00861,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Tỷ trọng (%) lớn nhất?",Phòng ban,Tỷ trọng (%),Chăm sóc khách hàng,p01_b00141,1,14,0,False,1,Công nghệ,p01_b00050,1,6,0,False,2,"37,2%",37.2,3,13,False
B-train-00861-q06,B-train-00861,argmin,"Trong bảng 2 ở trang 1, Khu vực nào có Tỷ trọng (%) nhỏ nhất?",Khu vực,Tỷ trọng (%),Miền Trung,p01_b00247,2,9,0,False,3,Miền Trung,p01_b00247,2,9,0,False,3,"2,9%",2.9,6,14,True
B-train-00861-q10,B-train-00861,argmin,"Trong bảng 2 ở trang 1, Khu vực nào có Kỳ trước nhỏ nhất?",Khu vực,Kỳ trước,Miền Nam,p01_b00201,2,5,0,False,2,Miền Nam,p01_b00201,2,5,0,False,2,45,45.0,2,14,True
B-train-00862-q02,B-train-00862,argmin,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có COD nhỏ nhất?",Điểm quan trắc,COD,Hồ Xuân Hương,p01_b00158,1,15,0,False,4,Sông Hồng,p01_b00134,1,13,0,False,4,8,8.0,10,19,False
B-train-00862-q04,B-train-00862,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có COD lớn nhất?",Điểm quan trắc,COD,Sông Hương,p01_b00146,1,14,0,False,4,Sông Hương,p01_b00146,1,14,0,False,4,93,93.0,11,19,True
B-train-00862-q05,B-train-00862,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có Kỳ trước lớn nhất?",Điểm quan trắc,Kỳ trước,Sông Hương,p01_b00204,1,19,0,False,4,Sông Hương,p01_b00204,1,19,0,False,4,9.705,9705.0,16,19,True
B-train-00862-q07,B-train-00862,argmin,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có Tỷ trọng (%) nhỏ nhất?",Điểm quan trắc,Tỷ trọng (%),KCN Long Thành,p02_b00181,1,17,0,False,3,KCN Long Thành,p02_b00181,1,17,0,False,3,"3,3%",3.3,14,19,True
B-train-00863-q07,B-train-00863,argmax,"Trong bảng 1 ở trang 1, Dự án nào có Tỷ trọng (%) lớn nhất?",Dự án,Tỷ trọng (%),Đường vành đai,p01_b00022,1,4,0,False,2,Đường vành đai,p01_b00022,1,4,0,False,2,"35,7%",35.7,1,9,True
B-train-00863-q09,B-train-00863,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Kế hoạch năm nhỏ nhất?",Điểm quan trắc,Kế hoạch năm,KCN Long Thành,p01_b00136,2,6,0,False,1,KCN Long Thành,p01_b00136,2,6,0,False,1,905,905.0,3,12,True
B-train-00863-q10,B-train-00863,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Kế hoạch năm nhỏ nhất?",Dự án,Kế hoạch năm,Miền Nam,p01_b00050,1,7,0,False,1,Miền Nam,p01_b00050,1,7,0,False,1,646,646.0,4,9,True
B-train-00864-q01,B-train-00864,argmax,"Trong bảng 1 ở trang 2, Tuyến nào có Doanh thu lớn nhất?",Tuyến,Doanh thu,Nha Trang – Đà Lạt,p02_b00051,1,7,0,False,4,Nha Trang – Đà Lạt,p02_b00051,1,7,0,False,4,271.360,271360.0,4,16,True
B-train-00864-q02,B-train-00864,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Kế hoạch năm lớn nhất?",Tuyến,Kế hoạch năm,TP.HCM – Cần Thơ,p01_b00073,1,9,0,False,4,TP.HCM – Cần Thơ,p01_b00073,1,9,0,False,4,9.346,9346.0,6,15,True
B-train-00864-q05,B-train-00864,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Kế hoạch năm nhỏ nhất?",Tuyến,Kế hoạch năm,Nha Trang – Đà Lạt,p01_b00083,1,10,0,True,3,Nha Trang – Đà Lạt,p01_b00083,1,10,0,True,3,915,915.0,7,15,True
B-train-00864-q09,B-train-00864,argmin,"Trong bảng 1 ở trang 1, Tuyến nào có Doanh thu nhỏ nhất?",Tuyến,Doanh thu,Nha Trang – Đà Lạt,p01_b00123,1,14,0,False,3,Nha Trang – Đà Lạt,p01_b00123,1,14,0,False,3,34.632,34632.0,11,15,True
B-train-00865-q01,B-train-00865,argmin,"Trong bảng 1 ở trang 1, Phòng ban nào có Hiện có nhỏ nhất?",Phòng ban,Hiện có,Chăm sóc khách hàng,p01_b00162,1,20,0,False,3,Chăm sóc khách hàng,p01_b00162,1,20,0,False,3,9,9.0,17,19,True
B-train-00865-q04,B-train-00865,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Kế hoạch năm lớn nhất?",Phòng ban,Kế hoạch năm,Hành chính,p01_b00153,1,19,0,False,3,Hành chính,p01_b00153,1,19,0,False,3,9.714,9714.0,16,19,True
B-train-00865-q07,B-train-00865,argmax,"Trong bảng 1 ở trang 1, Phòng ban nào có Lũy kế lớn nhất?",Phòng ban,Lũy kế,Kế toán,p01_b00075,1,10,0,False,2,Kế toán,p01_b00075,1,10,0,False,2,9.821,9821.0,7,19,True
B-train-00865-q10,B-train-00865,argmin,"Trong bảng 1 ở trang 2, Phòng ban nào có Kế hoạch năm nhỏ nhất?",Phòng ban,Kế hoạch năm,Chăm sóc khách hàng,p02_b00154,1,19,0,False,3,Chăm sóc khách hàng,p02_b00154,1,19,0,False,3,837,837.0,16,19,True
B-train-00866-q03,B-train-00866,argmin,"Trong bảng 2 ở trang 1, Kho/điểm nào có Kỳ này nhỏ nhất?",Kho/điểm,Kỳ này,Đồng bằng sông Cửu Long,p01_b00196,2,5,0,False,1,Đồng bằng sông Cửu Long,p01_b00196,2,5,0,False,1,303,303.0,2,13,True
B-train-00866-q06,B-train-00866,argmax,"Trong bảng 2 ở trang 1, Kho/điểm nào có Tỷ trọng (%) lớn nhất?",Kho/điểm,Tỷ trọng (%),Kho Đà Nẵng,p01_b00185,2,4,0,False,3,Kho Đà Nẵng,p01_b00185,2,4,0,False,3,"36,1%",36.1,1,13,True
B-train-00866-q07,B-train-00866,argmin,"Trong bảng 1 ở trang 1, Địa bàn nào có Sản lượng (tấn) nhỏ nhất?",Địa bàn,Sản lượng (tấn),Hà Nội,p01_b00014,1,3,0,False,1,Hà Nội,p01_b00014,1,3,0,False,1,1.152,1152.0,0,14,True
B-train-00867-q01,B-train-00867,argmin,"Trong bảng 1 ở trang 2, Đơn vị nào có Kỳ trước nhỏ nhất?",Đơn vị,Kỳ trước,THPT Trần Phú,p02_b00182,1,20,0,False,4,THPT Nguyễn Trãi,p02_b00062,1,8,0,False,4,783,783.0,5,20,False
B-train-00867-q02,B-train-00867,argmin,"Trong bảng 1 ở trang 1, Đơn vị nào có Tỷ lệ đạt nhỏ nhất?",Đơn vị,Tỷ lệ đạt,THPT Lê Quý Đôn,p01_b00171,1,19,0,False,4,THPT Lê Quý Đôn,p01_b00171,1,19,0,False,4,"72,1%",72.1,16,20,True
B-train-00867-q06,B-train-00867,argmax,"Trong bảng 1 ở trang 2, Đơn vị nào có Tỷ trọng (%) lớn nhất?",Đơn vị,Tỷ trọng (%),THPT Trần Phú,p02_b00132,1,15,0,False,4,THPT Trần Phú,p02_b00132,1,15,0,False,4,"33,0%",33.0,12,20,True
B-train-00867-q08,B-train-00867,argmax,"Trong bảng 1 ở trang 1, Đơn vị nào có Kỳ trước lớn nhất?",Đơn vị,Kỳ trước,THPT Phan Bội Châu,p01_b00190,1,21,0,False,4,THPT Phan Bội Châu,p01_b00190,1,21,0,False,4,9.175,9175.0,18,20,True
B-train-00868-q01,B-train-00868,argmin,"Trong bảng 1 ở trang 1, Mã hàng nào có Nhập nhỏ nhất?",Mã hàng,Nhập,VT348,p01_b00105,1,13,0,False,1,Đồng bằng sông Cửu Long,p01_b00040,1,6,0,False,1,16,16.0,4,11,False
B-train-00868-q02,B-train-00868,argmin,"Trong bảng 2 ở trang 1, Trạm nào có Kỳ này nhỏ nhất?",Trạm,Kỳ này,Trạm 110kV Bắc,p01_b00126,2,3,0,False,1,Trạm 110kV Bắc,p01_b00126,2,3,0,False,1,864,864.0,0,9,True
B-train-00868-q09,B-train-00868,argmax,"Trong bảng 1 ở trang 1, Mã hàng nào có Tồn đầu lớn nhất?",Mã hàng,Tồn đầu,VT992,p01_b00022,1,4,0,False,1,VT992,p01_b00022,1,4,0,False,1,162,162.0,1,11,True
B-train-00869-q02,B-train-00869,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kế hoạch năm nhỏ nhất?",Nhóm chế độ,Kế hoạch năm,Hưu trí,p01_b00013,1,3,0,False,4,Hưu trí,p01_b00013,1,3,0,False,4,714,714.0,0,20,True
B-train-00869-q05,B-train-00869,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Chi trả lớn nhất?",Nhóm chế độ,Chi trả,Thất nghiệp,p01_b00121,1,14,0,False,4,Thất nghiệp,p01_b00121,1,14,0,False,4,39.916,39916.0,11,20,True
B-train-00869-q07,B-train-00869,argmin,"Trong bảng 1 ở trang 2, Nhóm chế độ nào có Kỳ này nhỏ nhất?",Nhóm chế độ,Kỳ này,Hưu trí,p02_b00162,1,18,0,False,4,Hưu trí,p02_b00162,1,18,0,False,4,426,426.0,15,21,True
B-train-00869-q10,B-train-00869,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Đã giải quyết lớn nhất?",Nhóm chế độ,Đã giải quyết,Thất nghiệp,p01_b00121,1,14,0,False,4,Thất nghiệp,p01_b00121,1,14,0,False,4,2348,2348.0,11,20,True
B-train-00870-q02,B-train-00870,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Nhập viện lớn nhất?",Khoa,Nhập viện,Tai Mũi Họng,p01_b00120,1,14,0,False,3,Tai Mũi Họng,p01_b00120,1,14,0,False,3,61,61.0,11,19,True
B-train-00870-q04,B-train-00870,argmax,"Trong bảng 1 ở trang 1, Khoa nào có Kỳ này lớn nhất?",Khoa,Kỳ này,Nhi,p01_b00092,1,11,0,False,3,Nhi,p01_b00092,1,11,0,False,3,9.745,9745.0,8,19,True
B-train-00870-q05,B-train-00870,argmin,"Trong bảng 1 ở trang 2, Khoa nào có Nhập viện nhỏ nhất?",Khoa,Nhập viện,Nội tổng hợp,p02_b00122,1,14,0,False,2,Nội tổng hợp,p02_b00122,1,14,0,False,2,5,5.0,11,19,True
B-train-00871-q03,B-train-00871,argmax,"Trong bảng 1 ở trang 2, Khu vực nào có Tỷ lệ lớn nhất?",Khu vực,Tỷ lệ,Miền Trung,p02_b00145,1,14,0,False,3,Miền Trung,p02_b00145,1,14,0,False,3,"177,9%",177.9,11,16,True
B-train-00871-q06,B-train-00871,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Tỷ lệ lớn nhất?",Khu vực,Tỷ lệ,Miền Trung,p01_b00146,1,14,0,False,3,Miền Trung,p01_b00146,1,14,0,False,3,"143,7%",143.7,11,15,True
B-train-00871-q07,B-train-00871,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kỳ trước nhỏ nhất?",Khu vực,Kỳ trước,Đồng bằng sông Cửu Long,p01_b00181,1,17,0,False,3,Đồng bằng sông Cửu Long,p01_b00181,1,17,0,False,3,143,143.0,14,15,True
B-train-00871-q08,B-train-00871,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Thực hiện nhỏ nhất?",Khu vực,Thực hiện,Miền Trung,p01_b00027,1,4,0,False,3,Miền Trung,p01_b00027,1,4,0,False,3,570,570.0,1,15,True
B-train-00872-q01,B-train-00872,argmax,"Trong bảng 2 ở trang 1, Địa bàn nào có Diện tích (ha) lớn nhất?",Địa bàn,Diện tích (ha),Đà Nẵng,p01_b00207,2,12,0,False,2,Đà Nẵng,p01_b00207,2,12,0,False,2,855,855.0,9,14,True
B-train-00872-q06,B-train-00872,argmin,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Kế hoạch năm nhỏ nhất?",Nghiệp vụ,Kế hoạch năm,Khánh Hòa,p01_b00039,1,6,0,False,1,Khánh Hòa,p01_b00039,1,6,0,False,1,244,244.0,3,12,True
B-train-00872-q09,B-train-00872,argmin,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Bồi thường nhỏ nhất?",Nghiệp vụ,Bồi thường,Xe cơ giới,p01_b00021,1,4,0,False,2,Khánh Hòa,p01_b00039,1,6,0,False,1,26,26.0,4,12,False
B-train-00872-q10,B-train-00872,argmax,"Trong bảng 1 ở trang 1, Nghiệp vụ nào có Hợp đồng lớn nhất?",Nghiệp vụ,Hợp đồng,Khánh Hòa,p01_b00039,1,6,0,False,1,Xe cơ giới,p01_b00061,1,9,0,False,3,701,701.0,6,12,False
B-train-00873-q01,B-train-00873,argmin,"Trong bảng 1 ở trang 1, Kho/điểm nào có Kỳ trước nhỏ nhất?",Kho/điểm,Kỳ trước,Kho Đà Nẵng,p01_b00027,1,4,0,False,2,Kho Đà Nẵng,p01_b00027,1,4,0,False,2,414,414.0,1,13,True
B-train-00873-q05,B-train-00873,argmax,"Trong bảng 1 ở trang 2, Khu vực nào có Thuê bao lớn nhất?",Khu vực,Thuê bao,Cần Thơ,p02_b00012,1,3,0,False,1,Cần Thơ,p02_b00012,1,3,0,False,1,54.435,54435.0,1,9,True
B-train-00873-q06,B-train-00873,argmax,"Trong bảng 2 ở trang 1, Địa bàn nào có Kỳ trước lớn nhất?",Địa bàn,Kỳ trước,Đồng Nai,p01_b00219,2,7,0,False,1,Đồng Nai,p01_b00219,2,7,0,False,1,6.197,6197.0,4,10,True
B-train-00873-q07,B-train-00873,argmin,"Trong bảng 1 ở trang 1, Kho/điểm nào có Lũy kế nhỏ nhất?",Kho/điểm,Lũy kế,Kho trung chuyển,p01_b00063,1,7,0,False,2,Kho trung chuyển,p01_b00063,1,7,0,False,2,138,138.0,4,13,True
B-train-00874-q05,B-train-00874,argmax,"Trong bảng 2 ở trang 1, Khu vực nào có Lũy kế lớn nhất?",Khu vực,Lũy kế,Tây Nguyên,p01_b00222,2,11,0,False,2,Tây Nguyên,p01_b00222,2,11,0,False,2,9.526,9526.0,8,14,True
B-train-00874-q06,B-train-00874,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Lũy kế nhỏ nhất?",Dự án,Lũy kế,Nhà máy nước,p01_b00048,1,6,0,False,1,Nhà máy nước,p01_b00048,1,6,0,False,1,114,114.0,3,9,True
B-train-00875-q07,B-train-00875,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kỳ này lớn nhất?",Nhóm chế độ,Kỳ này,Tai nạn lao động,p01_b00058,1,7,0,False,3,Tai nạn lao động,p01_b00058,1,7,0,False,3,9.054,9054.0,4,17,True
B-train-00875-q08,B-train-00875,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Lũy kế lớn nhất?",Nhóm chế độ,Lũy kế,Hưu trí,p01_b00069,1,8,0,False,3,Hưu trí,p01_b00069,1,8,0,False,3,9.642,9642.0,5,17,True
B-train-00875-q09,B-train-00875,argmin,"Trong bảng 1 ở trang 2, Nhóm chế độ nào có Lũy kế nhỏ nhất?",Nhóm chế độ,Lũy kế,Thất nghiệp,p02_b00112,1,12,0,False,3,Thất nghiệp,p02_b00112,1,12,0,False,3,1.049,1049.0,9,18,True
B-train-00875-q10,B-train-00875,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kỳ này nhỏ nhất?",Nhóm chế độ,Kỳ này,Thai sản,p01_b00047,1,6,0,False,3,Thai sản,p01_b00047,1,6,0,False,3,886,886.0,3,17,True
B-train-00876-q03,B-train-00876,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Tỷ trọng (%) lớn nhất?",Khu vực,Tỷ trọng (%),Đà Nẵng,p01_b00043,1,6,0,True,1,Đà Nẵng,p01_b00043,1,6,0,True,1,"32,1%",32.1,4,9,True
B-train-00876-q05,B-train-00876,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kỳ trước nhỏ nhất?",Khu vực,Kỳ trước,Khu vực ven biển,p01_b00083,1,10,0,False,1,Khu vực ven biển,p01_b00083,1,10,0,False,1,401,401.0,7,9,True
B-train-00876-q06,B-train-00876,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Kỳ trước lớn nhất?",Khu vực,Kỳ trước,Cụm BTS-01,p01_b00062,1,8,0,False,2,Cụm BTS-01,p01_b00062,1,8,0,False,2,9.598,9598.0,5,9,True
B-train-00876-q09,B-train-00876,argmin,"Trong bảng 2 ở trang 1, Khoa nào có Lũy kế nhỏ nhất?",Khoa,Lũy kế,Sản,p01_b00218,2,12,0,False,2,Sản,p01_b00218,2,12,0,False,2,1.207,1207.0,9,11,True
B-train-00877-q04,B-train-00877,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Đã giải quyết nhỏ nhất?",Nhóm chế độ,Đã giải quyết,Thất nghiệp,p01_b00084,1,9,0,False,2,Thất nghiệp,p01_b00084,1,9,0,False,2,150,150.0,6,10,True
B-train-00877-q05,B-train-00877,argmax,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Chi trả lớn nhất?",Nhóm chế độ,Chi trả,Thai sản,p01_b00107,1,11,0,False,1,Khánh Hòa,p01_b00050,1,6,0,False,1,32.070,32070.0,4,10,False
B-train-00877-q06,B-train-00877,argmin,"Trong bảng 1 ở trang 1, Nhóm chế độ nào có Kỳ trước nhỏ nhất?",Nhóm chế độ,Kỳ trước,Ốm đau,p01_b00039,1,5,0,False,2,Ốm đau,p01_b00039,1,5,0,False,2,988,988.0,2,10,True
B-train-00877-q09,B-train-00877,argmax,"Trong bảng 2 ở trang 1, Phòng ban nào có Lũy kế lớn nhất?",Phòng ban,Lũy kế,Công nghệ,p01_b00173,2,6,0,False,1,Công nghệ,p01_b00173,2,6,0,False,1,9.182,9182.0,3,12,True
B-train-00878-q01,B-train-00878,argmin,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có BOD5 nhỏ nhất?",Điểm quan trắc,BOD5,Hồ Xuân Hương,p01_b00029,1,5,0,False,4,Hồ Xuân Hương,p01_b00029,1,5,0,False,4,3,3.0,2,19,True
B-train-00878-q02,B-train-00878,argmax,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có Tỷ trọng (%) lớn nhất?",Điểm quan trắc,Tỷ trọng (%),Sông Hương,p02_b00072,1,10,0,False,4,Sông Hương,p02_b00072,1,10,0,False,4,"35,6%",35.6,7,19,True
B-train-00878-q04,B-train-00878,argmax,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có COD lớn nhất?",Điểm quan trắc,COD,Hồ Xuân Hương,p02_b00038,1,6,0,False,4,Hồ Xuân Hương,p02_b00038,1,6,0,False,4,84,84.0,3,19,True
B-train-00878-q08,B-train-00878,argmin,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có BOD5 nhỏ nhất?",Điểm quan trắc,BOD5,Hồ Xuân Hương,p02_b00170,1,21,0,False,4,Hồ Xuân Hương,p02_b00170,1,21,0,False,4,5,5.0,18,19,True
B-train-00879-q03,B-train-00879,argmin,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có COD nhỏ nhất?",Điểm quan trắc,COD,Hồ Xuân Hương,p02_b00145,1,14,0,False,4,Hồ Xuân Hương,p02_b00145,1,14,0,False,4,15,15.0,11,17,True
B-train-00879-q09,B-train-00879,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có Lũy kế lớn nhất?",Điểm quan trắc,Lũy kế,Sông Hồng,p01_b00015,1,3,0,False,4,Sông Hồng,p01_b00015,1,3,0,False,4,8.638,8638.0,0,16,True
B-train-00879-q10,B-train-00879,argmin,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có Lũy kế nhỏ nhất?",Điểm quan trắc,Lũy kế,Cửa biển Đà Nẵng,p01_b00062,1,7,0,False,2,Cửa biển Đà Nẵng,p01_b00062,1,7,0,False,2,285,285.0,4,16,True
B-train-00880-q02,B-train-00880,argmax,"Trong bảng 2 ở trang 1, Phòng ban nào có Kế hoạch năm lớn nhất?",Phòng ban,Kế hoạch năm,Kế toán,p01_b00213,2,10,0,False,2,Kế toán,p01_b00213,2,10,0,False,2,8.205,8205.0,7,9,True
B-train-00880-q03,B-train-00880,argmin,"Trong bảng 2 ở trang 1, Phòng ban nào có Thiếu/thừa nhỏ nhất?",Phòng ban,Thiếu/thừa,Miền Trung,p01_b00180,2,6,0,False,1,Miền Trung,p01_b00180,2,6,0,False,1,-8,-8.0,3,9,True
B-train-00880-q06,B-train-00880,argmax,"Trong bảng 2 ở trang 1, Phòng ban nào có Định biên lớn nhất?",Phòng ban,Định biên,Chăm sóc khách hàng,p01_b00196,2,8,0,False,1,Kế toán,p01_b00213,2,10,0,False,2,44,44.0,7,9,False
B-train-00881-q01,B-train-00881,argmin,"Trong bảng 1 ở trang 2, Tuyến nào có Kỳ này nhỏ nhất?",Tuyến,Kỳ này,Đà Nẵng – Huế,p02_b00114,1,12,0,False,1,Đà Nẵng – Huế,p02_b00114,1,12,0,False,1,2.012,2012.0,9,10,True
B-train-00881-q02,B-train-00881,argmax,"Trong bảng 2 ở trang 1, Khoa nào có Chuyển tuyến lớn nhất?",Khoa,Chuyển tuyến,Sản,p01_b00179,2,6,0,True,1,Sản,p01_b00179,2,6,0,True,1,12,12.0,3,9,True
B-train-00881-q09,B-train-00881,argmin,"Trong bảng 2 ở trang 1, Khoa nào có Kế hoạch năm nhỏ nhất?",Khoa,Kế hoạch năm,Tai Mũi Họng,p01_b00198,2,8,0,False,1,Tai Mũi Họng,p01_b00198,2,8,0,False,1,2.081,2081.0,5,9,True
B-train-00881-q10,B-train-00881,argmax,"Trong bảng 1 ở trang 2, Tuyến nào có Doanh thu lớn nhất?",Tuyến,Doanh thu,Đà Nẵng – Huế,p02_b00027,1,4,0,False,3,Đà Nẵng – Huế,p02_b00027,1,4,0,False,3,320.948,320948.0,1,10,True
B-train-00882-q04,B-train-00882,argmin,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có Kỳ này nhỏ nhất?",Điểm quan trắc,Kỳ này,Cửa biển Đà Nẵng,p02_b00063,1,7,0,False,4,Cửa biển Đà Nẵng,p02_b00063,1,7,0,False,4,403,403.0,4,21,True
B-train-00882-q05,B-train-00882,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có Tỷ trọng (%) lớn nhất?",Điểm quan trắc,Tỷ trọng (%),KCN Long Thành,p01_b00228,1,21,0,False,4,KCN Long Thành,p01_b00228,1,21,0,False,4,"37,1%",37.1,18,20,True
B-train-00882-q07,B-train-00882,argmin,"Trong bảng 1 ở trang 2, Điểm quan trắc nào có Lũy kế nhỏ nhất?",Điểm quan trắc,Lũy kế,Sông Hồng,p02_b00015,1,3,0,False,5,Sông Hồng,p02_b00015,1,3,0,False,5,545,545.0,0,21,True
B-train-00883-q01,B-train-00883,argmin,"Trong bảng 2 ở trang 1, Điểm bán nào có Kỳ trước nhỏ nhất?",Điểm bán,Kỳ trước,Cửa hàng 02,p01_b00203,2,9,0,False,1,Cửa hàng 02,p01_b00203,2,9,0,False,1,1.522,1522.0,6,14,True
B-train-00883-q02,B-train-00883,argmax,"Trong bảng 2 ở trang 1, Điểm bán nào có Giá trị bán lớn nhất?",Điểm bán,Giá trị bán,Điểm bán phía Bắc,p01_b00268,2,16,0,False,1,Điểm bán phía Bắc,p01_b00268,2,16,0,False,1,2.217.227,2217227.0,13,14,True
B-train-00883-q05,B-train-00883,argmax,"Trong bảng 2 ở trang 1, Điểm bán nào có Lượt khách lớn nhất?",Điểm bán,Lượt khách,Đà Nẵng,p01_b00184,2,7,0,False,1,Siêu thị trung tâm,p01_b00212,2,10,0,False,3,5231,5231.0,7,14,False
B-train-00883-q09,B-train-00883,argmin,"Trong bảng 1 ở trang 1, Dự án nào có Kỳ này nhỏ nhất?",Dự án,Kỳ này,Trường liên cấp,p01_b00078,1,10,0,False,3,Trường liên cấp,p01_b00078,1,10,0,False,3,54,54.0,7,13,True
B-train-00884-q02,B-train-00884,argmin,"Trong bảng 1 ở trang 2, Mã hàng nào có Xuất nhỏ nhất?",Mã hàng,Xuất,VT231,p02_b00086,1,11,0,False,1,VT231,p02_b00086,1,11,0,False,1,15,15.0,8,13,True
B-train-00884-q03,B-train-00884,argmin,"Trong bảng 2 ở trang 1, Trạm nào có Kỳ trước nhỏ nhất?",Trạm,Kỳ trước,Trạm 110kV Bắc,p01_b00172,2,8,0,False,1,Trạm 110kV Bắc,p01_b00172,2,8,0,False,1,1.383,1383.0,5,9,True
B-train-00884-q07,B-train-00884,argmax,"Trong bảng 2 ở trang 1, Trạm nào có Tỷ trọng (%) lớn nhất?",Trạm,Tỷ trọng (%),Trạm 110kV Bắc,p01_b00119,2,3,0,False,2,Trạm 110kV Bắc,p01_b00119,2,3,0,False,2,"35,5%",35.5,0,9,True
B-train-00884-q08,B-train-00884,argmax,"Trong bảng 2 ở trang 1, Trạm nào có Kế hoạch năm lớn nhất?",Trạm,Kế hoạch năm,Trạm Nam Sông,p01_b00194,2,10,0,False,1,Trạm Nam Sông,p01_b00194,2,10,0,False,1,8.760,8760.0,7,9,True
B-train-00885-q03,B-train-00885,argmin,"Trong bảng 2 ở trang 1, Kho/điểm nào có Lũy kế nhỏ nhất?",Kho/điểm,Lũy kế,Kho Đà Nẵng,p01_b00245,2,14,0,False,3,Kho trung chuyển,p01_b00167,2,7,0,False,2,1.496,1496.0,4,13,False
B-train-00885-q06,B-train-00885,argmax,"Trong bảng 2 ở trang 1, Kho/điểm nào có Kỳ trước lớn nhất?",Kho/điểm,Kỳ trước,Kho Hà Nội,p01_b00233,2,13,0,True,2,Cần Thơ,p01_b00199,2,10,0,False,1,9.684,9684.0,8,13,False
B-train-00885-q07,B-train-00885,argmax,"Trong bảng 1 ở trang 1, Tuyến nào có Doanh thu lớn nhất?",Tuyến,Doanh thu,TP.HCM – Cần Thơ,p01_b00033,1,5,0,False,2,Đà Nẵng – Huế,p01_b00059,1,8,0,False,2,339.416,339416.0,5,10,False
B-train-00886-q04,B-train-00886,argmin,"Trong bảng 2 ở trang 1, Điểm quan trắc nào có Kỳ này nhỏ nhất?",Điểm quan trắc,Kỳ này,Đà Nẵng,p01_b00213,2,7,0,False,1,Đà Nẵng,p01_b00213,2,7,0,False,1,2.133,2133.0,5,9,True
B-train-00886-q10,B-train-00886,argmax,"Trong bảng 1 ở trang 1, Điểm quan trắc nào có COD lớn nhất?",Điểm quan trắc,COD,Đồng Nai,p01_b00014,1,3,0,False,1,Đồng Nai,p01_b00014,1,3,0,False,1,93,93.0,0,14,True
B-train-00887-q05,B-train-00887,argmin,"Trong bảng 1 ở trang 1, Khu vực nào có Kế hoạch năm nhỏ nhất?",Khu vực,Kế hoạch năm,Khu vực đô thị,p01_b00103,1,11,0,False,2,Khu vực đô thị,p01_b00103,1,11,0,False,2,512,512.0,8,9,True
B-train-00887-q06,B-train-00887,argmax,"Trong bảng 1 ở trang 2, Chi nhánh nào có Nợ quá hạn lớn nhất?",Chi nhánh,Nợ quá hạn,Cần Thơ 02,p02_b00086,1,12,0,False,1,Khánh Hòa,p02_b00064,1,9,0,False,1,510,510.0,7,12,False
B-train-00888-q05,B-train-00888,argmax,"Trong bảng 1 ở trang 1, Khu vực nào có Tỷ lệ lớn nhất?",Khu vực,Tỷ lệ,Miền Trung,p01_b00019,1,4,0,False,3,Miền Trung,p01_b00019,1,4,0,False,3,"187,1%",187.1,1,13,True
