document_id,page,table,value_column,reasoning_type,questions,correct,expected_rows,solver_rows,expected_row_count,solver_row_count
B-train-00827,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00827,1,2,Lũy kế,argmin,1,1,11,11,1,1
B-train-00828,1,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00828,1,2,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00828,1,2,Kế hoạch năm,argmax,1,1,15,15,1,1
B-train-00828,1,1,Tồn cuối,argmax,1,1,8,8,1,1
B-train-00829,2,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00829,1,1,Kỳ trước,argmin,1,1,17,17,1,1
B-train-00829,2,1,Diện tích (ha),argmin,1,1,11,11,1,1
B-train-00830,2,1,Tỷ trọng (%),argmax,1,0,5,6,1,1
B-train-00830,2,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00830,2,1,Lũy kế,argmin,1,1,3,3,1,1
B-train-00830,2,1,Tồn cuối,argmax,1,0,10,6,1,1
B-train-00831,1,1,Kỳ này,argmin,1,1,18,18,1,1
B-train-00831,1,1,Kỳ trước,argmax,1,1,11,11,1,1
B-train-00831,2,1,Sự cố,argmax,1,1,5,5,1,1
B-train-00832,1,1,Lũy kế,argmin,1,0,11,14,1,1
B-train-00832,1,2,Kỳ trước,argmin,1,1,4,4,1,1
B-train-00832,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00833,1,1,Khách quốc tế,argmax,1,1,3,3,1,1
B-train-00833,1,1,Khách quốc tế,argmin,1,1,11,11,1,1
B-train-00833,2,1,Kỳ này,argmax,1,1,16,16,1,1
B-train-00833,2,1,Doanh thu,argmin,1,1,7,7,1,1
B-train-00834,1,2,Kỳ này,argmin,1,1,11,11,1,1
B-train-00834,1,2,Kỳ trước,argmax,1,1,9,9,1,1
B-train-00834,1,1,Hiện có,argmax,1,1,11,11,1,1
B-train-00835,1,1,Công suất phòng,argmax,1,1,10,10,1,1
B-train-00835,1,2,Phản ánh,argmin,1,1,3,3,1,1
B-train-00835,1,1,Kỳ trước,argmin,1,0,3,15,1,1
B-train-00836,1,1,Nhập,argmin,1,0,13,11,1,1
B-train-00836,1,1,Tồn đầu,argmax,1,1,14,14,1,1
B-train-00836,1,1,Kỳ này,argmax,1,1,13,13,1,1
B-train-00837,1,1,Tỷ trọng (%),argmin,1,0,17,8,1,1
B-train-00837,2,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00837,1,1,Kỳ trước,argmax,1,1,17,17,1,1
B-train-00837,1,1,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00838,1,2,Doanh thu,argmax,1,1,8,8,1,1
B-train-00838,1,1,Lũy kế,argmin,1,1,8,8,1,1
B-train-00838,1,2,Kế hoạch năm,argmax,1,1,14,14,1,1
B-train-00839,2,1,Kế hoạch năm,argmax,1,1,7,7,1,1
B-train-00839,1,1,BOD5,argmin,1,1,11,11,1,1
B-train-00839,1,1,Kế hoạch năm,argmax,1,1,11,11,1,1
B-train-00840,1,2,Xuất,argmin,1,1,7,7,1,1
B-train-00841,1,2,Lũy kế,argmax,1,0,5,8,1,1
B-train-00841,1,2,Tỷ lệ,argmax,1,1,11,11,1,1
B-train-00841,1,2,Lũy kế,argmin,1,1,12,12,1,1
B-train-00841,1,2,Kế hoạch,argmin,1,0,11,5,1,1
B-train-00842,1,1,Kỳ trước,argmax,1,1,11,11,1,1
B-train-00842,1,2,Lũy kế,argmax,1,0,9,7,1,1
B-train-00843,1,2,Lũy kế,argmax,1,0,9,3,1,1
B-train-00843,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00843,1,2,Kế hoạch năm,argmin,1,0,10,3,1,1
B-train-00843,1,2,Thiếu/thừa,argmax,1,1,5,5,1,1
B-train-00844,1,2,Kỳ này,argmin,1,0,8,5,1,1
B-train-00844,1,1,Hợp đồng,argmax,1,1,4,4,1,1
B-train-00844,1,1,Hợp đồng,argmin,1,0,9,6,1,1
B-train-00844,1,1,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00845,2,1,Lũy kế,argmax,1,1,17,17,1,1
B-train-00845,1,1,Số đơn,argmax,1,1,5,5,1,1
B-train-00845,2,1,Lũy kế,argmin,1,1,14,14,1,1
B-train-00846,1,2,Tỷ lệ rớt cuộc,argmax,1,1,11,11,1,1
B-train-00846,1,1,Kỳ này,argmin,1,1,7,7,1,1
B-train-00846,1,2,Phản ánh,argmax,1,1,13,13,1,1
B-train-00847,1,2,Tỷ lệ rớt cuộc,argmax,1,1,6,6,1,1
B-train-00847,2,1,Kế hoạch năm,argmax,1,1,12,12,1,1
B-train-00847,1,2,Tỷ lệ rớt cuộc,argmin,1,1,11,11,1,1
B-train-00847,2,1,Tỷ trọng (%),argmin,1,1,10,10,1,1
B-train-00848,1,2,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00848,1,2,Kỳ trước,argmin,1,1,4,4,1,1
B-train-00848,1,1,Nhập,argmax,1,1,7,7,1,1
B-train-00849,1,2,Bồi thường,argmin,1,1,7,7,1,1
B-train-00849,1,1,Bồi thường,argmax,1,1,13,13,1,1
B-train-00849,1,2,Phí bảo hiểm,argmin,1,1,10,10,1,1
B-train-00850,2,1,Tỷ trọng (%),argmax,1,1,3,3,1,1
B-train-00850,2,1,Kế hoạch năm,argmin,1,1,5,5,1,1
B-train-00850,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00850,1,1,Tỷ trọng (%),argmax,1,1,12,7,1,1
B-train-00851,1,2,Kỳ trước,argmin,1,1,6,6,1,1
B-train-00851,1,1,Kế hoạch năm,argmax,1,1,7,7,1,1
B-train-00851,1,2,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00851,1,2,Giải ngân,argmin,1,0,11,9,1,1
B-train-00852,1,1,Kế hoạch năm,argmax,1,1,18,18,1,1
B-train-00852,1,1,Kỳ này,argmin,1,1,18,18,1,1
B-train-00852,2,1,Tỷ trọng (%),argmax,1,1,21,21,1,1
B-train-00852,2,1,Thiếu/thừa,argmin,1,1,16,16,1,1
B-train-00853,1,2,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00853,1,2,Tỷ trọng (%),argmax,1,1,13,13,1,1
B-train-00853,2,1,Kế hoạch năm,argmax,1,1,4,4,1,1
B-train-00854,1,2,Hành khách,argmin,1,1,8,8,1,1
B-train-00854,1,2,Kế hoạch năm,argmin,1,1,12,12,1,1
B-train-00855,1,2,Lượt khám,argmax,1,0,7,10,1,1
B-train-00855,1,1,Tổn thất,argmin,1,1,9,9,1,1
B-train-00855,1,2,Chuyển tuyến,argmax,1,1,11,11,1,1
B-train-00855,1,2,Chuyển tuyến,argmin,1,1,5,5,1,1
B-train-00856,1,1,Lũy kế,argmax,1,1,13,13,1,1
B-train-00856,2,1,Tồn đầu,argmin,1,1,5,5,1,1
B-train-00856,2,1,Tồn đầu,argmax,1,1,6,6,1,1
B-train-00857,1,1,Tỷ trọng (%),argmax,1,1,8,8,1,1
B-train-00857,1,1,Kỳ này,argmin,1,1,14,14,1,1
B-train-00857,1,1,Lũy kế,argmax,1,1,4,4,1,1
B-train-00857,1,1,Kế hoạch năm,argmin,1,1,12,12,1,1
B-train-00858,2,1,Kỳ trước,argmax,1,1,21,21,1,1
B-train-00858,1,1,Tỷ trọng (%),argmin,1,1,19,19,1,1
B-train-00858,1,1,Lũy kế,argmax,1,1,8,8,1,1
B-train-00858,1,1,Nợ quá hạn,argmin,1,1,6,6,1,1
B-train-00859,2,1,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-00859,2,1,Diện tích (ha),argmax,1,1,18,18,1,1
B-train-00859,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00860,1,2,Lũy kế,argmin,1,1,3,3,1,1
B-train-00860,1,1,Tăng trưởng,argmin,1,0,15,7,1,1
B-train-00860,1,1,Dư nợ,argmax,1,1,6,6,1,1
B-train-00860,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00861,1,1,Lũy kế,argmax,1,1,8,8,1,1
B-train-00861,1,1,Tỷ trọng (%),argmax,1,0,14,6,1,1
B-train-00861,1,2,Tỷ trọng (%),argmin,1,1,9,9,1,1
B-train-00861,1,2,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00862,1,1,COD,argmin,1,0,15,13,1,1
B-train-00862,1,1,COD,argmax,1,1,14,14,1,1
B-train-00862,1,1,Kỳ trước,argmax,1,1,19,19,1,1
B-train-00862,2,1,Tỷ trọng (%),argmin,1,1,17,17,1,1
B-train-00863,1,1,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00863,1,2,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00863,1,1,Kế hoạch năm,argmin,1,1,7,7,1,1
B-train-00864,2,1,Doanh thu,argmax,1,1,7,7,1,1
B-train-00864,1,1,Kế hoạch năm,argmax,1,1,9,9,1,1
B-train-00864,1,1,Kế hoạch năm,argmin,1,1,10,10,1,1
B-train-00864,1,1,Doanh thu,argmin,1,1,14,14,1,1
B-train-00865,1,1,Hiện có,argmin,1,1,20,20,1,1
B-train-00865,1,1,Kế hoạch năm,argmax,1,1,19,19,1,1
B-train-00865,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00865,2,1,Kế hoạch năm,argmin,1,1,19,19,1,1
B-train-00866,1,2,Kỳ này,argmin,1,1,5,5,1,1
B-train-00866,1,2,Tỷ trọng (%),argmax,1,1,4,4,1,1
B-train-00866,1,1,Sản lượng (tấn),argmin,1,1,3,3,1,1
B-train-00867,2,1,Kỳ trước,argmin,1,0,20,8,1,1
B-train-00867,1,1,Tỷ lệ đạt,argmin,1,1,19,19,1,1
B-train-00867,2,1,Tỷ trọng (%),argmax,1,1,15,15,1,1
B-train-00867,1,1,Kỳ trước,argmax,1,1,21,21,1,1
B-train-00868,1,1,Nhập,argmin,1,0,13,6,1,1
B-train-00868,1,2,Kỳ này,argmin,1,1,3,3,1,1
B-train-00868,1,1,Tồn đầu,argmax,1,1,4,4,1,1
B-train-00869,1,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-00869,1,1,Chi trả,argmax,1,1,14,14,1,1
B-train-00869,2,1,Kỳ này,argmin,1,1,18,18,1,1
B-train-00869,1,1,Đã giải quyết,argmax,1,1,14,14,1,1
B-train-00870,1,1,Nhập viện,argmax,1,1,14,14,1,1
B-train-00870,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00870,2,1,Nhập viện,argmin,1,1,14,14,1,1
B-train-00871,2,1,Tỷ lệ,argmax,1,1,14,14,1,1
B-train-00871,1,1,Tỷ lệ,argmax,1,1,14,14,1,1
B-train-00871,1,1,Kỳ trước,argmin,1,1,17,17,1,1
B-train-00871,1,1,Thực hiện,argmin,1,1,4,4,1,1
B-train-00872,1,2,Diện tích (ha),argmax,1,1,12,12,1,1
B-train-00872,1,1,Kế hoạch năm,argmin,1,1,6,6,1,1
B-train-00872,1,1,Bồi thường,argmin,1,0,4,6,1,1
B-train-00872,1,1,Hợp đồng,argmax,1,0,6,9,1,1
B-train-00873,1,1,Kỳ trước,argmin,1,1,4,4,1,1
B-train-00873,2,1,Thuê bao,argmax,1,1,3,3,1,1
B-train-00873,1,2,Kỳ trước,argmax,1,1,7,7,1,1
B-train-00873,1,1,Lũy kế,argmin,1,1,7,7,1,1
B-train-00874,1,2,Lũy kế,argmax,1,1,11,11,1,1
B-train-00874,1,1,Lũy kế,argmin,1,1,6,6,1,1
B-train-00875,1,1,Kỳ này,argmax,1,1,7,7,1,1
B-train-00875,1,1,Lũy kế,argmax,1,1,8,8,1,1
B-train-00875,2,1,Lũy kế,argmin,1,1,12,12,1,1
B-train-00875,1,1,Kỳ này,argmin,1,1,6,6,1,1
B-train-00876,1,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00876,1,1,Kỳ trước,argmin,1,1,10,10,1,1
B-train-00876,1,1,Kỳ trước,argmax,1,1,8,8,1,1
B-train-00876,1,2,Lũy kế,argmin,1,1,12,12,1,1
B-train-00877,1,1,Đã giải quyết,argmin,1,1,9,9,1,1
B-train-00877,1,1,Chi trả,argmax,1,0,11,6,1,1
B-train-00877,1,1,Kỳ trước,argmin,1,1,5,5,1,1
B-train-00877,1,2,Lũy kế,argmax,1,1,6,6,1,1
B-train-00878,1,1,BOD5,argmin,1,1,5,5,1,1
B-train-00878,2,1,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00878,2,1,COD,argmax,1,1,6,6,1,1
B-train-00878,2,1,BOD5,argmin,1,1,21,21,1,1
B-train-00879,2,1,COD,argmin,1,1,14,14,1,1
B-train-00879,1,1,Lũy kế,argmax,1,1,3,3,1,1
B-train-00879,1,1,Lũy kế,argmin,1,1,7,7,1,1
B-train-00880,1,2,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-00880,1,2,Thiếu/thừa,argmin,1,1,6,6,1,1
B-train-00880,1,2,Định biên,argmax,1,0,8,10,1,1
B-train-00881,2,1,Kỳ này,argmin,1,1,12,12,1,1
B-train-00881,1,2,Chuyển tuyến,argmax,1,1,6,6,1,1
B-train-00881,1,2,Kế hoạch năm,argmin,1,1,8,8,1,1
B-train-00881,2,1,Doanh thu,argmax,1,1,4,4,1,1
B-train-00882,2,1,Kỳ này,argmin,1,1,7,7,1,1
B-train-00882,1,1,Tỷ trọng (%),argmax,1,1,21,21,1,1
B-train-00882,2,1,Lũy kế,argmin,1,1,3,3,1,1
B-train-00883,1,2,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00883,1,2,Giá trị bán,argmax,1,1,16,16,1,1
B-train-00883,1,2,Lượt khách,argmax,1,0,7,10,1,1
B-train-00883,1,1,Kỳ này,argmin,1,1,10,10,1,1
B-train-00884,2,1,Xuất,argmin,1,1,11,11,1,1
B-train-00884,1,2,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00884,1,2,Tỷ trọng (%),argmax,1,1,3,3,1,1
B-train-00884,1,2,Kế hoạch năm,argmax,1,1,10,10,1,1
B-train-00885,1,2,Lũy kế,argmin,1,0,14,7,1,1
B-train-00885,1,2,Kỳ trước,argmax,1,0,13,10,1,1
B-train-00885,1,1,Doanh thu,argmax,1,0,5,8,1,1
B-train-00886,1,2,Kỳ này,argmin,1,1,7,7,1,1
B-train-00886,1,1,COD,argmax,1,1,3,3,1,1
B-train-00887,1,1,Kế hoạch năm,argmin,1,1,11,11,1,1
B-train-00887,2,1,Nợ quá hạn,argmax,1,0,12,9,1,1
B-train-00888,1,1,Tỷ lệ,argmax,1,1,4,4,1,1
B-train-00888,1,2,Nợ quá hạn,argmin,1,1,14,14,1,1
B-train-00889,1,2,Kỳ này,argmin,1,0,15,4,1,1
B-train-00889,2,1,Kỳ này,argmax,1,0,6,9,1,1
B-train-00889,2,1,Bồi thường,argmax,1,1,9,9,1,1
B-train-00889,2,1,Kỳ trước,argmin,1,1,13,8,1,1
B-train-00890,1,1,Tỷ lệ rớt cuộc,argmax,1,0,14,9,1,1
B-train-00890,1,2,Kỳ này,argmax,1,1,13,13,1,1
B-train-00890,1,1,Tỷ lệ rớt cuộc,argmin,1,1,5,5,1,1
B-train-00891,2,1,Tỷ trọng (%),argmax,1,1,6,6,1,1
B-train-00891,1,1,Chi phí,argmax,1,1,12,12,1,1
B-train-00891,1,1,Đúng hạn,argmin,1,1,11,11,1,1
B-train-00891,2,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-00892,1,1,Tồn cuối,argmin,1,1,5,5,1,1
B-train-00892,1,1,Xuất,argmax,1,1,3,3,1,1
B-train-00892,1,2,Nhập,argmin,1,1,6,6,1,1
B-train-00892,1,2,Kế hoạch năm,argmax,1,1,6,6,1,1
B-train-00893,1,1,Kỳ trước,argmax,1,1,7,7,1,1
B-train-00893,1,1,Trễ hạn,argmin,1,1,5,5,1,1
B-train-00893,1,1,Trễ hạn,argmax,1,1,8,8,1,1
B-train-00893,2,1,Kỳ trước,argmin,1,1,3,3,1,1
B-train-00894,1,2,Giá trị hợp đồng,argmax,1,0,5,8,1,1
B-train-00894,1,1,Kỳ này,argmax,1,1,13,13,1,1
B-train-00894,1,2,Kế hoạch năm,argmin,1,1,7,7,1,1
B-train-00895,1,2,Kỳ này,argmax,1,1,13,13,1,1
B-train-00895,1,2,Tỷ lệ,argmin,1,1,12,12,1,1
B-train-00896,1,1,Kỳ này,argmax,1,1,11,11,1,1
B-train-00896,1,1,Sản lượng (tấn),argmax,1,1,13,13,1,1
B-train-00897,1,2,Hành khách,argmin,1,0,6,10,1,1
B-train-00897,1,1,Công suất phòng,argmax,1,1,8,8,1,1
B-train-00898,1,1,Tỷ lệ rớt cuộc,argmin,1,1,5,5,1,1
B-train-00898,1,2,Lũy kế,argmax,1,1,11,11,1,1
B-train-00898,1,2,Hiện có,argmax,1,1,4,4,1,1
B-train-00899,2,1,Tỷ lệ,argmax,1,1,10,10,1,1
B-train-00899,2,1,Kỳ trước,argmin,1,1,8,8,1,1
B-train-00899,1,1,Kỳ trước,argmin,1,0,4,8,1,1
B-train-00900,1,1,Khách nội địa,argmin,1,0,11,3,1,1
B-train-00900,1,1,Khách nội địa,argmax,1,1,6,6,1,1
B-train-00900,1,1,Công suất phòng,argmin,1,1,3,3,1,1
B-train-00900,1,1,Khách quốc tế,argmax,1,1,5,5,1,1
B-train-00901,1,1,Kỳ trước,argmin,1,1,13,13,1,1
B-train-00901,1,1,Kỳ này,argmin,1,1,10,10,1,1
B-train-00901,1,1,Kỳ này,argmax,1,1,14,14,1,1
B-train-00901,1,2,Tồn cuối,argmax,1,1,10,10,1,1
B-train-00902,1,1,Khách quốc tế,argmax,1,1,11,11,1,1
B-train-00902,1,2,Phí bảo hiểm,argmin,1,1,12,12,1,1
B-train-00902,1,1,Công suất phòng,argmax,1,1,6,6,1,1
B-train-00903,1,1,Chuyển tuyến,argmin,1,1,13,13,1,1
B-train-00903,1,1,Lũy kế,argmax,1,1,7,7,1,1
B-train-00903,2,1,Kỳ trước,argmax,1,1,7,7,1,1
B-train-00904,1,1,Tỷ lệ,argmax,1,1,6,6,1,1
B-train-00904,1,2,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-00904,2,1,Kỳ này,argmin,1,1,12,12,1,1
B-train-00905,2,1,Tỷ lệ rớt cuộc,argmax,1,1,13,13,1,1
B-train-00905,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00905,1,1,Lũy kế,argmax,1,1,10,10,1,1
B-train-00905,1,1,Lũy kế,argmin,1,1,11,11,1,1
B-train-00906,1,1,Lũy kế,argmax,1,1,8,8,1,1
B-train-00906,2,1,Tỷ trọng (%),argmin,1,1,6,6,1,1
B-train-00907,1,1,Công suất phòng,argmin,1,1,3,3,1,1
B-train-00907,1,1,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00907,1,1,Tỷ trọng (%),argmin,1,1,7,7,1,1
B-train-00907,1,1,Kỳ trước,argmax,1,1,12,12,1,1
B-train-00908,1,1,Chi phí,argmax,1,1,9,9,1,1
B-train-00908,2,1,Kế hoạch năm,argmax,1,1,17,17,1,1
B-train-00908,2,1,Tồn cuối,argmin,1,1,19,19,1,1
B-train-00908,1,1,Tồn cuối,argmin,1,0,14,15,1,1
B-train-00909,1,2,Thiếu/thừa,argmax,1,1,6,6,1,1
B-train-00909,1,1,Kỳ này,argmin,1,1,5,5,1,1
B-train-00909,1,2,Hiện có,argmax,1,1,6,6,1,1
B-train-00910,1,2,Kỳ này,argmax,1,1,7,7,1,1
B-train-00910,1,1,Tổn thất,argmin,1,0,11,8,1,1
B-train-00910,1,2,Kỳ này,argmin,1,1,6,6,1,1
B-train-00910,1,2,Kế hoạch năm,argmax,1,1,3,3,1,1
B-train-00911,2,1,Diện tích (ha),argmax,1,1,16,16,1,1
B-train-00911,1,1,Lũy kế,argmin,1,1,20,20,1,1
B-train-00911,2,1,Sản lượng (tấn),argmin,1,1,5,5,1,1
B-train-00911,1,1,Lũy kế,argmax,1,1,6,6,1,1
B-train-00912,1,1,Lũy kế,argmax,1,0,12,8,1,1
B-train-00912,1,1,Tỷ lệ rớt cuộc,argmax,1,1,13,13,1,1
B-train-00912,1,1,Phản ánh,argmin,1,1,4,4,1,1
B-train-00913,1,1,Hiện có,argmin,1,1,18,18,1,1
B-train-00913,2,1,Kỳ này,argmin,1,1,9,9,1,1
B-train-00913,2,1,Hiện có,argmax,1,1,19,19,1,1
B-train-00913,2,1,Kỳ này,argmax,1,1,19,19,1,1
B-train-00914,1,2,Kỳ trước,argmax,1,1,13,13,1,1
B-train-00914,2,1,Nợ quá hạn,argmax,1,1,5,5,1,1
B-train-00915,1,1,Tỷ trọng (%),argmin,1,1,15,15,1,1
B-train-00915,2,1,Tỷ trọng (%),argmax,1,1,7,7,1,1
B-train-00915,1,1,Phí bảo hiểm,argmax,1,1,16,16,1,1
B-train-00916,2,1,Hành khách,argmin,1,1,20,20,1,1
B-train-00916,1,1,Doanh thu,argmax,1,1,4,4,1,1
B-train-00917,1,1,Kỳ trước,argmin,1,1,9,9,1,1
B-train-00917,1,1,Tỷ lệ đạt,argmin,1,1,6,6,1,1
B-train-00917,1,1,Thí sinh,argmax,1,0,10,9,1,1
B-train-00917,1,1,Tỷ lệ đạt,argmax,1,1,4,4,1,1
B-train-00918,1,2,Công suất phòng,argmin,1,1,6,6,1,1
B-train-00918,1,1,Dư nợ,argmax,1,0,11,8,1,1
B-train-00918,1,2,Khách quốc tế,argmin,1,1,11,11,1,1
B-train-00918,1,1,Tỷ trọng (%),argmax,1,1,13,13,1,1
B-train-00919,1,1,Tỷ lệ đạt,argmax,1,1,11,11,1,1
B-train-00919,1,1,Lũy kế,argmin,1,0,15,5,1,1
B-train-00919,1,2,Tiến độ,argmin,1,1,4,4,1,1
B-train-00919,1,2,Giải ngân,argmax,1,1,3,3,1,1
B-train-00920,2,1,Lũy kế,argmin,1,1,3,3,1,1
B-train-00920,2,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-00921,1,1,Đúng hạn,argmin,1,1,3,3,1,1
B-train-00921,2,1,Kế hoạch năm,argmax,1,1,17,17,1,1
B-train-00921,1,1,Kỳ trước,argmax,1,1,5,5,1,1
B-train-00921,1,1,Tồn cuối,argmin,1,0,3,7,1,1
B-train-00922,1,2,pH,argmax,1,0,7,9,1,1
B-train-00922,1,2,BOD5,argmax,1,1,7,7,1,1
B-train-00922,1,1,Thực hiện,argmin,1,1,5,5,1,1
B-train-00922,1,2,Kỳ này,argmin,1,1,7,7,1,1
B-train-00923,1,1,Khách quốc tế,argmin,1,1,20,20,1,1
B-train-00923,2,1,Tỷ trọng (%),argmax,1,1,7,7,1,1
B-train-00923,1,1,Kỳ này,argmax,1,1,9,9,1,1
B-train-00923,2,1,Lũy kế,argmin,1,1,11,11,1,1
B-train-00924,1,1,Nợ quá hạn,argmax,1,1,12,12,1,1
B-train-00924,1,1,Tỷ trọng (%),argmin,1,1,18,18,1,1
B-train-00924,1,1,Huy động,argmax,1,1,9,9,1,1
B-train-00925,1,2,Tỷ trọng (%),argmin,1,1,4,4,1,1
B-train-00925,2,1,Lũy kế,argmax,1,1,11,11,1,1
B-train-00925,2,1,Chuyển tuyến,argmin,1,1,15,15,1,1
B-train-00925,2,1,Nhập viện,argmax,1,1,14,14,1,1
B-train-00926,1,2,Tỷ trọng (%),argmax,1,1,10,10,1,1
B-train-00926,1,2,Chuyển tuyến,argmin,1,1,8,8,1,1
B-train-00926,1,1,Thiếu/thừa,argmin,1,1,14,14,1,1
B-train-00926,1,2,Kỳ trước,argmax,1,1,8,8,1,1
B-train-00927,1,2,Giá dự toán,argmax,1,0,7,5,1,1
B-train-00927,1,1,Sản lượng (tấn),argmin,1,1,10,10,1,1
B-train-00927,2,1,Đạt,argmin,1,1,5,5,1,1
B-train-00927,1,1,Kỳ này,argmax,1,1,6,6,1,1
B-train-00928,1,1,Phản ánh,argmin,1,0,13,15,1,1
B-train-00928,1,1,Tỷ lệ rớt cuộc,argmax,1,1,9,9,1,1
B-train-00928,1,1,Lũy kế,argmin,1,1,9,9,1,1
B-train-00929,1,1,Kế hoạch năm,argmin,1,0,3,12,1,1
B-train-00929,1,1,Kỳ này,argmin,1,0,8,10,1,1
B-train-00929,1,1,Tỷ trọng (%),argmax,1,1,5,5,1,1
B-train-00929,1,2,Nhập,argmax,1,1,11,11,1,1
B-train-00930,1,2,Chênh lệch,argmax,1,1,9,9,1,1
B-train-00930,1,1,Lũy kế,argmax,1,0,4,7,1,1
B-train-00931,2,1,Số đơn,argmax,1,1,19,19,1,1
B-train-00931,2,1,Kế hoạch năm,argmin,1,1,14,14,1,1
B-train-00931,1,1,Giá trị bán,argmin,1,1,9,9,1,1
B-train-00931,1,1,Kỳ này,argmax,1,1,15,15,1,1
B-train-00932,1,2,Kế hoạch năm,argmin,1,0,4,8,1,1
B-train-00932,1,2,Kỳ trước,argmax,1,1,13,13,1,1
B-train-00932,1,1,Kỳ này,argmax,1,0,12,15,1,1
B-train-00933,1,2,Lũy kế,argmin,1,1,5,5,1,1
B-train-00933,1,1,Nợ quá hạn,argmin,1,1,5,5,1,1
B-train-00933,1,2,Chi trả,argmax,1,1,4,4,1,1
B-train-00934,2,1,Lũy kế,argmin,1,1,20,20,1,1
B-train-00934,1,1,Tỷ trọng (%),argmin,1,1,11,11,1,1
B-train-00934,2,1,Tồn cuối,argmax,1,1,8,8,1,1
B-train-00934,2,1,Lũy kế,argmax,1,1,15,15,1,1
B-train-00935,1,1,Kỳ trước,argmin,1,1,19,19,1,1
B-train-00935,2,1,Kế hoạch năm,argmax,1,1,16,16,1,1
B-train-00936,1,1,Lũy kế,argmax,1,1,5,5,1,1
B-train-00936,1,2,Tỷ trọng (%),argmin,1,1,5,5,1,1
B-train-00937,1,1,Xuất,argmax,1,1,11,11,1,1
B-train-00937,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-00937,1,1,Tỷ trọng (%),argmin,1,1,8,8,1,1
B-train-00937,1,1,Xuất,argmin,1,1,12,12,1,1
B-train-00938,2,1,Thực hiện,argmax,1,1,18,18,1,1
B-train-00938,2,1,Thực hiện,argmin,1,1,16,16,1,1
B-train-00938,2,1,Tỷ lệ,argmax,1,1,20,20,1,1
B-train-00938,2,1,Kế hoạch năm,argmin,1,1,22,22,1,1
B-train-00939,1,1,Lũy kế,argmax,1,1,6,6,1,1
B-train-00939,2,1,Doanh thu,argmin,1,1,15,15,1,1
B-train-00939,2,1,Hành khách,argmin,1,1,15,15,1,1
B-train-00939,1,1,Kỳ này,argmax,1,1,8,8,1,1
B-train-00940,1,2,Sản lượng (tấn),argmax,1,1,10,10,1,1
B-train-00940,1,1,Kỳ trước,argmin,1,1,7,7,1,1
B-train-00940,1,1,Chênh lệch,argmax,1,1,6,6,1,1
B-train-00941,1,1,Tỷ trọng (%),argmin,1,1,12,12,1,1
B-train-00941,1,2,Tỷ trọng (%),argmax,1,1,11,11,1,1
B-train-00941,1,2,Nhập viện,argmin,1,1,7,7,1,1
B-train-00941,1,2,Nhập viện,argmax,1,0,10,4,1,1
B-train-00942,1,1,Kế hoạch năm,argmin,1,1,10,10,1,1
B-train-00942,1,1,Lũy kế,argmin,1,1,20,20,1,1
B-train-00943,1,1,Nhập,argmax,1,0,6,8,1,1
B-train-00943,1,2,Kỳ trước,argmin,1,1,13,13,1,1
B-train-00943,1,1,Tồn đầu,argmax,1,1,15,15,1,1
B-train-00943,1,2,Kế hoạch năm,argmin,1,1,4,4,1,1
B-train-00944,2,1,Kế hoạch năm,argmin,1,1,3,3,1,1
B-train-00944,2,1,Kỳ trước,argmin,1,1,11,11,1,1
B-train-00945,1,2,Bồi thường,argmin,1,1,10,10,1,1
